14.0 	53.766767
14.018278 	53.762944
14.039889 	53.752944
14.064944 	53.752917
14.10325 	53.739639
14.131611 	53.737944
14.144917 	53.74125
14.164944 	53.741278
14.181556 	53.73375
14.209944 	53.749639
14.215806 	53.75
14.229861 	53.761278
14.25825 	53.756278
14.267417 	53.750833
14.274083 	53.738333
14.255694 	53.720861
14.219083 	53.7075
14.219111 	53.700889
14.231611 	53.697083
14.254917 	53.694611
14.278278 	53.700444
14.301583 	53.699556
14.307361 	53.705028
14.30575 	53.715
14.277389 	53.724194
14.279861 	53.727111
14.291611 	53.725417
14.300722 	53.727528
14.302417 	53.736667
14.286556 	53.740389
14.285722 	53.743306
14.308194 	53.742056
14.329944 	53.73625
14.339111 	53.729167
14.344056 	53.714194
14.37575 	53.699167
14.399917 	53.682917
14.426528 	53.677111
14.479944 	53.672917
14.511556 	53.664583
14.530694 	53.655806
14.55075 	53.640833
14.574083 	53.6025
14.591167 	53.601694
14.59575 	53.603306
14.594111 	53.624139
14.607444 	53.6275
14.60825 	53.632917
14.617389 	53.631694
14.612417 	53.638361
14.622444 	53.645806
14.619917 	53.649583
14.605694 	53.649194
14.606611 	53.655417
14.589889 	53.655417
14.584917 	53.652889
14.569083 	53.659972
14.570778 	53.664139
14.559889 	53.66625
14.54575 	53.675
14.547389 	53.685
14.540722 	53.705
14.549111 	53.713306
14.559028 	53.756667
14.567417 	53.755833
14.565722 	53.762528
14.569944 	53.764583
14.577333 	53.756667
14.583222 	53.755389
14.591611 	53.76375
14.608194 	53.762889
14.615694 	53.765833
14.615722 	53.783278
14.610778 	53.786639
14.612389 	53.81
14.607361 	53.821667
14.620778 	53.830861
14.622417 	53.843361
14.649 	53.894167
14.658222 	53.900417
14.672417 	53.904167
14.68825 	53.918778
14.699083 	53.918333
14.699111 	53.926667
14.722361 	53.935806
14.719889 	53.942944
14.744111 	53.939167
14.754861 	53.920417
14.762361 	53.926639
14.765694 	53.972472
14.787361 	53.974972
14.767389 	53.980806
14.765778 	54.003306
14.774944 	54.010389
14.789972 	54.010417
14.799139 	54.014139
14.802472 	54.031667
14.788306 	54.033722
14.771667 	54.027056
14.758278 	54.027889
14.743278 	54.022083
14.72825 	54.022917
14.731639 	54.026222
14.814917 	54.04375
14.901583 	54.057083
15.021639 	54.085389
15.056611 	54.096278
15.098278 	54.101194
15.14825 	54.115417
15.188306 	54.122056
15.294972 	54.148722
15.365 	54.156222
15.423278 	54.16625
15.48825 	54.167083
15.533361 	54.178722
15.551667 	54.187861
15.583306 	54.187889
15.69825 	54.206222
15.745028 	54.215361
15.808306 	54.234528
15.858306 	54.244583
15.946611 	54.249556
16.030028 	54.25875
16.129972 	54.284556
16.1375 	54.281639
16.136639 	54.277889
16.128306 	54.280417
16.111639 	54.269556
16.064083 	54.259139
16.088361 	54.252083
16.108278 	54.260389
16.143306 	54.251222
16.154944 	54.259556
16.169167 	54.262444
16.171583 	54.27625
16.211611 	54.273722
16.214139 	54.277472
16.207472 	54.282444
16.207528 	54.297528
16.198278 	54.305417
16.151667 	54.285389
16.138361 	54.28375
16.134111 	54.285833
16.190778 	54.309167
16.268306 	54.354583
16.274167 	54.351611
16.2275 	54.326639
16.228306 	54.320417
16.251667 	54.317889
16.259194 	54.321639
16.259944 	54.333722
16.286667 	54.335389
16.305 	54.34375
16.330806 	54.347472
16.334139 	54.36
16.316583 	54.376222
16.289139 	54.364139
16.278361 	54.35375
16.272472 	54.356667
16.335861 	54.400778
16.375806 	54.44
16.397472 	54.451611
16.430806 	54.486667
16.435833 	54.484167
16.422444 	54.471639
16.421611 	54.464583
16.453306 	54.471222
16.461667 	54.477917
16.467472 	54.478306
16.467417 	54.482472
16.480778 	54.491667
16.474944 	54.501222
16.438278 	54.487028
16.434167 	54.49
16.472444 	54.515806
16.529917 	54.542083
16.623333 	54.562889
16.668278 	54.567083
16.684944 	54.57125
16.754917 	54.569556
16.803333 	54.580444
16.823333 	54.581222
16.851611 	54.589583
16.894944 	54.595417
16.955028 	54.614556
16.995861 	54.635
17.049944 	54.670389
17.196611 	54.714556
17.228306 	54.727917
17.264972 	54.73625
17.373306 	54.753694
17.455 	54.75625
17.624972 	54.777917
17.681583 	54.787056
17.748278 	54.802056
17.804972 	54.808694
17.856639 	54.819611
17.948333 	54.832083
18.058306 	54.835417
18.236639 	54.833722
18.279917 	54.837028
18.328333 	54.836222
18.344944 	54.830444
18.352528 	54.823306
18.371583 	54.814583
18.413306 	54.802056
18.414083 	54.799167
18.436583 	54.790389
18.568333 	54.742861
18.656611 	54.714583
18.726667 	54.685444
18.789194 	54.653306
18.822444 	54.628278
18.829111 	54.619167
18.829083 	54.605
18.811694 	54.592083
18.807528 	54.592444
18.7975 	54.609167
18.779139 	54.615806
18.76575 	54.635806
18.701639 	54.688722
18.68825 	54.693722
18.673278 	54.693722
18.666639 	54.699583
18.653278 	54.700361
18.639139 	54.711667
18.615 	54.722917
18.538333 	54.747917
18.528333 	54.74875
18.519917 	54.755417
18.506694 	54.757028
18.475028 	54.771222
18.4225 	54.786667
18.420833 	54.770806
18.400833 	54.753306
18.397444 	54.729167
18.408278 	54.724583
18.416611 	54.725389
18.445806 	54.706611
18.472444 	54.696667
18.465778 	54.658333
18.477528 	54.651611
18.477472 	54.6475
18.472472 	54.645806
18.474111 	54.640028
18.467528 	54.634972
18.486639 	54.63125
18.511583 	54.635361
18.520861 	54.641667
18.5125 	54.628306
18.514167 	54.612472
18.547444 	54.580778
18.554111 	54.559972
18.562444 	54.551639
18.557444 	54.544972
18.564167 	54.540833
18.554917 	54.542917
18.552444 	54.538306
18.543306 	54.537028
18.513278 	54.544583
18.5125 	54.541639
18.516639 	54.537861
18.52575 	54.538333
18.523278 	54.535417
18.532528 	54.536639
18.526667 	54.532917
18.539167 	54.534139
18.531583 	54.529528
18.545028 	54.534556
18.55575 	54.534139
18.549111 	54.531667
18.551611 	54.529556
18.562472 	54.53
18.550806 	54.524972
18.56075 	54.524139
18.552417 	54.520833
18.560806 	54.518306
18.552472 	54.516667
18.552417 	54.514139
18.570833 	54.488333
18.562472 	54.4675
18.567472 	54.450806
18.594111 	54.429139
18.634944 	54.410417
18.66 	54.410389
18.663333 	54.407028
18.661611 	54.412944
18.676639 	54.410361
18.685 	54.404528
18.694167 	54.403333
18.699111 	54.391611
18.726667 	54.376222
18.753361 	54.371222
18.774972 	54.372889
18.780833 	54.367472
18.774139 	54.366667
18.774111 	54.363333
18.780806 	54.360778
18.785833 	54.350833
18.796583 	54.343722
18.824139 	54.343306
18.818333 	54.346222
18.790806 	54.349139
18.785778 	54.357444
18.804167 	54.362472
18.7925 	54.365
18.794972 	54.367889
18.783306 	54.368694
18.781667 	54.37375
18.794944 	54.372056
18.819944 	54.357889
18.873306 	54.34875
18.921639 	54.345417
18.944972 	54.355417
18.939944 	54.33125
18.953306 	54.357111
18.954139 	54.349972
18.973333 	54.345389
19.016556 	54.343694
19.181528 	54.351194
19.349944 	54.369528
19.426583 	54.384556
19.501583 	54.403694
19.599944 	54.439528
19.677417 	54.481611
19.845778 	54.604944
19.878306 	54.640361
19.889083 	54.634917
19.885806 	54.61075
19.852472 	54.60075
19.850778 	54.594111
19.834111 	54.585778
19.827444 	54.575778
19.812472 	54.566556
19.80575 	54.554917
19.793222 	54.552861
19.787417 	54.547417
19.770806 	54.541611
19.772417 	54.529917
19.760778 	54.52575
19.75575 	54.516583
19.7375 	54.504056
19.734056 	54.494944
19.714167 	54.488222
19.696667 	54.474528
19.683278 	54.472833
19.669083 	54.466611
19.650722 	54.453222
19.594889 	54.424528
19.571583 	54.418722
19.541639 	54.405333
19.504917 	54.397861
19.451556 	54.381167
19.444944 	54.375361
19.38325 	54.360333
19.366611 	54.353667
19.351583 	54.350389
19.286611 	54.350333
19.251583 	54.344528
19.2275 	54.336583
19.228333 	54.331167
19.250778 	54.329111
19.250778 	54.319972
19.26075 	54.314972
19.260694 	54.309083
19.267417 	54.307417
19.267444 	54.304111
19.250806 	54.294111
19.262444 	54.284111
19.256583 	54.272833
19.261667 	54.277028
19.27325 	54.275361
19.279944 	54.280361
19.289972 	54.281194
19.293222 	54.277833
19.324889 	54.276222
19.38325 	54.265361
19.39575 	54.277444
19.402417 	54.279083
19.382444 	54.254111
19.375778 	54.237472
19.362389 	54.22575
19.364111 	54.221611
19.373333 	54.220361
19.387444 	54.230778
19.402444 	54.265778
19.43075 	54.285806
19.462444 	54.299111
19.499972 	54.322
19.534944 	54.327
19.546583 	54.3345
19.561583 	54.338694
19.594861 	54.342
19.621583 	54.340361
19.658278 	54.350361
19.692417 	54.367444
19.690806 	54.375778
19.710778 	54.384083
19.717472 	54.391583
19.719111 	54.402444
19.74575 	54.414083
19.749139 	54.421583
19.744056 	54.424111
19.744167 	54.430778
19.764972 	54.435333
19.789917 	54.432861
19.80575 	54.443278
19.810722 	54.457417
19.831611 	54.471222
19.856639 	54.476194
19.869889 	54.482889
19.909889 	54.486167
19.925833 	54.491611
19.924917 	54.496167
19.931639 	54.493722
19.939111 	54.497417
19.949056 	54.506583
19.959083 	54.525806
19.964083 	54.552444
19.972417 	54.557417
19.977417 	54.569111
19.986667 	54.576194
20.0 	54.579206
20.0 	54.727674
19.998278 	54.727861
19.978222 	54.725306
19.960778 	54.709056
19.945778 	54.702444
19.949083 	54.689111
19.940778 	54.65575
19.948278 	54.647833
19.949972 	54.650361
19.960722 	54.649944
19.96575 	54.641583
19.954944 	54.641167
19.944972 	54.635306
19.926611 	54.633667
19.919111 	54.634111
19.921611 	54.640361
19.914056 	54.639944
19.919861 	54.642861
19.911611 	54.642833
19.904889 	54.636139
19.899944 	54.641194
19.89825 	54.637861
19.889889 	54.637833
19.872417 	54.647444
19.8875 	54.657389
19.925778 	54.699111
19.95075 	54.739111
19.964056 	54.781583
19.962417 	54.810778
19.95075 	54.822444
19.950806 	54.847417
19.930806 	54.863222
19.930778 	54.898278
19.935722 	54.916583
19.97825 	54.962833
19.993333 	54.962833
20.0 	54.958744
20.0 	54.727674
14.999556 	54.998639
14.995667 	55.0
15.078306 	54.987083
15.063306 	54.987889
15.04 	54.994583
15.019944 	54.994583
14.999556 	54.998639
14.0 	53.960925
14.009889 	53.959611
14.021639 	53.962111
14.024111 	53.96
14.017361 	53.958361
14.024056 	53.9575
14.012444 	53.954139
14.012472 	53.949194
14.031583 	53.942083
14.042444 	53.941667
14.042389 	53.947556
14.032389 	53.949167
14.047472 	53.975833
14.047389 	53.995861
14.039083 	54.0025
14.040861 	54.014139
14.031611 	54.019556
14.016639 	54.022056
14.0125 	54.0125
14.0025 	54.013333
14.0 	54.024216
14.0 	54.059764
14.0175 	54.055
14.0825 	54.010806
14.140694 	53.980833
14.182472 	53.949194
14.211583 	53.934611
14.246583 	53.923778
14.282472 	53.923361
14.280694 	53.914167
14.257389 	53.903361
14.254111 	53.898361
14.25575 	53.892556
14.269056 	53.882528
14.264083 	53.874167
14.26575 	53.8675
14.271556 	53.877917
14.287389 	53.845028
14.337389 	53.808333
14.314917 	53.819611
14.291556 	53.82125
14.279889 	53.825417
14.228278 	53.862139
14.206583 	53.866278
14.194972 	53.872139
14.106556 	53.869611
14.084944 	53.873722
14.066556 	53.867083
14.038194 	53.872972
14.021583 	53.868778
14.0 	53.854556
14.0 	53.960925
14.714861 	53.99875
14.713222 	53.998722
14.704944 	54.001222
14.695722 	53.995028
14.702444 	53.987528
14.702361 	53.971667
14.689056 	53.9525
14.697361 	53.941667
14.69575 	53.936667
14.667389 	53.916667
14.667444 	53.909167
14.64825 	53.90375
14.637389 	53.895
14.630778 	53.880028
14.619083 	53.87
14.619083 	53.86
14.625722 	53.851694
14.619104 	53.836526
14.61325 	53.830417
14.597389 	53.826667
14.590694 	53.818361
14.597361 	53.808333
14.589889 	53.80375
14.584083 	53.805
14.572417 	53.815861
14.569083 	53.829139
14.579889 	53.829583
14.585722 	53.834167
14.574889 	53.847944
14.533167 	53.857944
14.519861 	53.855444
14.469944 	53.864583
14.446611 	53.862083
14.429889 	53.863778
14.422472 	53.868361
14.429139 	53.889167
14.423194 	53.885417
14.406556 	53.893722
14.378222 	53.890389
14.372472 	53.880028
14.362361 	53.877528
14.366583 	53.872917
14.38325 	53.875472
14.390694 	53.869167
14.374944 	53.85625
14.368194 	53.855417
14.357444 	53.859167
14.350694 	53.87
14.33825 	53.874611
14.313222 	53.870472
14.294861 	53.858778
14.28575 	53.860889
14.282361 	53.885
14.259028 	53.896694
14.262417 	53.903389
14.284083 	53.914194
14.286556 	53.921278
14.336639 	53.909639
14.351528 	53.909611
14.403222 	53.917917
14.444917 	53.932111
14.506583 	53.966222
14.546583 	53.972944
14.599889 	53.989611
14.646556 	53.999583
14.651639 	54.003722
14.688306 	54.011222
14.719889 	54.022889
14.74 	54.020361
14.759917 	54.027083
14.765861 	54.025
14.764167 	54.013278
14.731639 	54.008722
14.714861 	53.99875
14.284056 	53.853333
14.284083 	53.856639
14.298194 	53.856278
14.309056 	53.86
14.316556 	53.867917
14.321528 	53.862917
14.326583 	53.868778
14.33825 	53.869583
14.356611 	53.855472
14.36825 	53.852972
14.386583 	53.85375
14.389083 	53.846667
14.387417 	53.841639
14.378222 	53.837083
14.369889 	53.839611
14.368194 	53.836222
14.361528 	53.837111
14.344056 	53.830861
14.34075 	53.821694
14.34575 	53.810028
14.341528 	53.807944
14.29075 	53.845
14.284056 	53.853333
14.704083 	53.950028
14.704028 	53.955
14.709111 	53.965
14.717389 	53.969972
14.71325 	53.980417
14.739889 	53.979556
14.757444 	53.974167
14.757389 	53.965833
14.762444 	53.961694
14.75825 	53.952083
14.753222 	53.951222
14.746528 	53.954583
14.714944 	53.946278
14.704083 	53.950028
14.377444 	53.856667
14.379083 	53.857528
14.39325 	53.865417
14.411611 	53.864583
14.419028 	53.852472
14.414139 	53.843306
14.384917 	53.835417
14.392389 	53.844972
14.389056 	53.855861
14.404139 	53.861639
14.377444 	53.856667
14.250722 	53.703361
14.25075 	53.707472
14.268278 	53.711306
14.272444 	53.705056
14.258278 	53.70125
14.250722 	53.703361
14.259028 	53.891722
14.259028 	53.892528
14.279111 	53.883333
14.281528 	53.866222
14.274028 	53.88
14.259028 	53.891722
19.99825 	54.640333
20.0 	54.640361
20.0 	54.63875
19.965694 	54.639944
19.968306 	54.642
19.99825 	54.640333
19.99825 	54.636222
19.994917 	54.636194
19.955806 	54.634083
20.0 	54.638065
20.0 	54.636586
19.99825 	54.636222
19.905722 	54.630806
19.90825 	54.632028
19.952472 	54.634111
19.933278 	54.630361
19.905722 	54.630806
14.525694 	53.672472
14.525694 	53.673333
14.534917 	53.67375
14.535722 	53.670861
14.525694 	53.672472
14.022417 	53.949222
14.022417 	53.950056
14.026528 	53.951306
14.030778 	53.948361
14.026556 	53.946278
14.022417 	53.949222
14.51768 	53.661897
14.517417 	53.664972
14.525722 	53.660833
14.51768 	53.661897
14.402472 	53.869167
14.402417 	53.872528
14.407472 	53.871694
14.407389 	53.869194
14.402472 	53.869167
14.279083 	53.738361
14.279028 	53.740861
14.285722 	53.739194
14.279083 	53.738361
14.592389 	53.635
14.592361 	53.6375
14.597444 	53.6375
14.596611 	53.634611
14.592389 	53.635
19.927472 	54.60075
19.927444 	54.601583
19.934083 	54.60325
19.927472 	54.60075
14.029111 	53.945056
14.031583 	53.94625
14.035694 	53.944194
14.029111 	53.945056
18.957472 	54.355806
18.957472 	54.3575
18.962472 	54.357472
18.957472 	54.355806
18.775778 	54.364972
18.77575 	54.365833
18.78075 	54.363306
18.775778 	54.364972
14.035778 	53.755889
14.036556 	53.756278
14.042444 	53.755028
14.035778 	53.755889
14.392389 	53.871694
14.392361 	53.873333
14.395778 	53.871639
14.392389 	53.871694
14.347444 	53.830806
14.347444 	53.831667
14.350722 	53.831694
14.347444 	53.830806
14.320778 	53.868333
14.320778 	53.869194
14.324083 	53.868361
14.320778 	53.868333
14.059139 	53.753333
14.059139 	53.754194
14.062417 	53.753361
14.059139 	53.753333
17.384167 	54.676111
17.348889 	54.688333
17.323333 	54.7075
17.289722 	54.713889
17.289444 	54.721667
17.306667 	54.728611
17.369167 	54.732222
17.421944 	54.743611
17.434722 	54.741944
17.445 	54.746111
17.493889 	54.7525
17.5075 	54.753889
17.537778 	54.750833
17.541667 	54.7375
17.532222 	54.724167
17.524444 	54.722222
17.515556 	54.730556
17.506944 	54.731667
17.508333 	54.724444
17.5025 	54.716667
